customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,tenure,monthly_charges,total_charges,churn
CUST_000559,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,7,60.012713530957726,454.227488697827,1
CUST_000560,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,71.02672891447386,18.8,1
CUST_000561,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),40,105.6474710715753,4183.37607004639,0
CUST_000562,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),3,56.54457606195187,,0
CUST_000563,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,11,46.34466165587333,,1
CUST_000564,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),15,95.35517737809049,1416.3504883589826,1
CUST_000565,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,13,71.82589785355539,,0
CUST_000566,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,31,87.23783273967456,2767.5094294813775,1
CUST_000567,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,21,85.54430307388611,1735.3231748832857,0
CUST_000568,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),8,76.21880727202303,648.244594957546,0
CUST_000569,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,1,72.79590993037058,38.34261714375456,0
CUST_000570,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two years,Yes,Electronic check,35,98.1608338993397,3447.783975448439,0
CUST_000571,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),10,99.98425319835582,1026.8293572126645,1
CUST_000572,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,52,74.47487469500871,3813.9063359119828,0
CUST_000573,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),12,47.05817377576216,527.3700827811905,0
CUST_000574,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),30,61.136078733300735,1867.3752548632583,0
CUST_000575,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),67,69.06638329567654,,0
CUST_000576,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,25,58.72857829172302,1432.5313778383936,0
CUST_000577,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,12,85.96073571451936,,0
CUST_000578,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20,88.26495250483056,1711.328165001062,1
CUST_000579,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18,41.100256481345845,680.6725814656427,0
CUST_000580,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,21,92.07831345358741,1814.2257988934612,0
CUST_000581,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,3,67.47766333155309,220.42248810887864,1
CUST_000582,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,28,60.50126137168092,1695.634922207793,0
CUST_000583,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),3,41.77069039896007,152.34157613796665,0
CUST_000584,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),1,88.06257889483376,149.15554141893685,0
CUST_000585,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,23,114.06848187470419,,1
CUST_000586,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,2,64.54604318323149,125.61489614521341,0
CUST_000587,Yes,No,DSL,No,No,No,Yes,No,Yes,Monthly,No,Credit card (automatic),35,48.85573934962617,1727.1114624652923,0
CUST_000588,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,48,63.88208950132395,3037.836423800959,0
CUST_000589,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69,65.05739146215448,4416.074559747103,1
CUST_000590,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,26,94.7928067342443,,1
CUST_000591,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),15,65.66899225902915,983.0440435317022,0
CUST_000592,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),10,32.43473295972183,,0
CUST_000593,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,16,85.94354372946282,1453.462884306329,0
CUST_000594,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,5,76.6604185649588,369.06695329827954,1
CUST_000595,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),10,54.749859348789336,555.8908982384235,1
CUST_000596,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),30,70.08548543150216,2196.104911890996,0
CUST_000597,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,5,56.626746509874955,308.97477833692994,0
CUST_000598,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),7,44.9878475579368,321.7758191066668,0
CUST_000599,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33,58.62080473774581,,0
CUST_000600,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),4,61.20362257928264,273.91255446108,0
CUST_000601,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),6,50.143776201522435,,1
CUST_000602,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1,56.86655964323906,94.89370279483572,0
CUST_000603,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,30,60.100239526481914,1824.9629902751703,0
CUST_000604,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,23,88.0791805803447,2080.2330073673643,1
CUST_000605,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28,56.95818809068084,1619.535341872601,0
CUST_000606,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,5,60.170971581398184,351.9172852584899,0
CUST_000607,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,27,79.26795384479865,,0
CUST_000608,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),21,37.731137531445384,762.5323789132872,0
CUST_000609,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,10,59.08474364550666,598.4827852058216,1
CUST_000610,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),13,117.06606253169416,1484.2983052408636,0
CUST_000611,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,20,103.5099931677818,2112.9741796065637,0
CUST_000612,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,16,101.75443160168126,1557.2940311833715,0
CUST_000613,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,24,71.77459570606277,1714.61055559504,0
CUST_000614,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),4,62.92567719102443,223.37800044888783,1
CUST_000615,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,18,71.77153887378503,1254.76664681683,0
CUST_000616,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),14,56.95901062981381,728.8767826872879,0
CUST_000617,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,14,84.78511901354749,1189.0816897852258,1
CUST_000618,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,15,50.53975488307721,753.9409469728312,1
CUST_000619,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51,77.89579581836986,4425.357242731583,0
CUST_000620,Yes,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,40,63.23585812372494,2653.8303453107424,0
CUST_000621,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Two years,No,Electronic check,23,89.54076968371857,2006.0393387946806,0
CUST_000622,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,30,94.7432484710047,2747.1467339283863,0
CUST_000623,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1,66.54470654357817,18.8,0
CUST_000624,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),32,37.70317421180571,1203.4085927748613,0
CUST_000625,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,15,104.02289946319885,1616.6020344419278,1
CUST_000626,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,9,97.22417804831775,,1
CUST_000627,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),3,74.6803864774382,,0
CUST_000628,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),1,86.9462944056818,46.99425536841134,0
CUST_000629,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,1,64.70128133624608,40.34515912811685,1
CUST_000630,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),4,25.243142302636024,115.69075353894557,0
CUST_000631,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,1,80.58320072515185,80.02646860729233,1
CUST_000632,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,31,67.73382754812592,2097.945735326025,1
CUST_000633,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,6,98.37342941444123,536.1506266827234,1
CUST_000634,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,11,88.3564125514175,1033.2152284894682,0
CUST_000635,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,41,46.4392579026504,1964.9261447116785,0
CUST_000636,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),2,77.87082020336366,217.4958537581463,0
CUST_000637,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,43,58.822048391436645,2495.4868632802895,0
CUST_000638,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,24,61.44282637921375,1480.5973438880224,1
CUST_000639,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,10,72.21355395120561,695.8917986891128,0
CUST_000640,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),3,92.07031511674052,227.47511002043126,0
CUST_000641,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),2,30.107406098232826,74.46296620876518,0
CUST_000642,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,9,85.28962464486969,661.489700647817,1
CUST_000643,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,3,109.4827048988641,,1
CUST_000644,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,7,97.42955431928277,623.871990083198,1
CUST_000645,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,1,90.78982680741203,75.13910203762805,1
CUST_000646,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21,61.663377358989386,1181.4747444283864,0
CUST_000647,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,3,99.03873507440542,387.50408572921623,0
CUST_000648,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),33,97.27350104842395,3242.9367536651407,0
CUST_000649,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),5,53.78743786693422,273.23077770921253,0
CUST_000650,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38,65.61261261158242,2458.872732080476,0
CUST_000651,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,5,70.55065036883227,299.4669150787706,1
CUST_000652,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),30,67.54792752100059,2016.4223603371222,0
CUST_000653,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),9,108.41624453999619,990.8567490722277,1
CUST_000654,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,20,51.1179270996664,1010.8663829049061,0
CUST_000655,Yes,No,DSL,No,No,No,Yes,Yes,No,Two years,Yes,Credit card (automatic),1,73.33826563695744,99.8842536891057,0
CUST_000656,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,16,112.39604201767361,1891.1231463172442,0
CUST_000657,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,3,120.22687489152801,302.5923359851001,0
CUST_000658,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,15,86.01875251500684,1302.1055906731035,0
CUST_000659,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),3,71.23146282581223,300.7551788373424,1
CUST_000660,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,13,62.80769434740587,800.9623291103279,0
CUST_000661,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),2,82.15948089597512,157.36689606351052,0
CUST_000662,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,5,83.7203211784968,441.66460856531364,1
CUST_000663,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,21,72.70073370980116,1560.520272393961,0
CUST_000664,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,,Yes,Bank transfer (automatic),72,73.79299338850205,5365.584021461085,1
CUST_000665,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,14,49.56737126970959,699.4070895365129,0
CUST_000666,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,27,80.34439895663523,2129.555967434448,0
CUST_000667,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,18,87.24243410509345,1598.4019439355989,1
CUST_000668,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),16,54.79937801639845,828.4443402637881,0
CUST_000669,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,1,75.79511077815533,92.39300358458122,0
CUST_000670,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,3,81.46841962925062,248.26781857554545,0
CUST_000671,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,51,65.29354199630075,3332.6076197264133,0
CUST_000672,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),12,63.231743050509095,754.6660450695288,1
CUST_000673,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,22,81.04850241265027,1833.1623110198875,1
CUST_000674,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,18,60.24733067499546,1115.3540077760365,1
CUST_000675,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,11,51.54354087507386,601.7073526552614,1
CUST_000676,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),11,103.90350365555189,1119.7561253495476,0
CUST_000677,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,19,57.96403374451478,,1
CUST_000678,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,3,101.78823212255446,285.50851586699537,0
CUST_000679,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),11,39.30822681906992,,1
CUST_000680,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),14,65.42750094490336,917.6048953780239,1
CUST_000681,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),72,56.049426570842584,4013.9199913563657,0
CUST_000682,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,10,38.922545895628474,400.29700485108816,0
CUST_000683,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Monthly,Yes,Bank transfer (automatic),24,116.72192392338548,2787.9665801248652,0
CUST_000684,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),3,92.77466006121496,280.76394358018786,1
CUST_000685,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,1,56.35720569654667,18.8,0
CUST_000686,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,49,53.919407118132796,2680.4081400203686,0
CUST_000687,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,31,54.245201742055656,1712.2424388544189,0
CUST_000688,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),9,84.26632133024235,864.0093511480188,1
CUST_000689,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,16,110.805462849013,1737.2906996179715,1
CUST_000690,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,3,51.96101209501533,,1
CUST_000691,Yes,No,DSL,Yes,No,No,No,No,Yes,Monthly,No,Bank transfer (automatic),29,82.49675086449385,2401.118964316385,0
CUST_000692,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),1,56.55399686166518,54.8485635832605,1
CUST_000693,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,33,71.89253944757985,2451.447124390804,1
CUST_000694,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18,77.57061676892701,1375.8545398089818,0
CUST_000695,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),7,56.45917043207464,,0
CUST_000696,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,47,56.74877065314092,2639.081416606733,0
CUST_000697,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),72,43.33370675906823,3196.2080387489373,0
CUST_000698,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),7,53.823605442755955,401.12505676313685,0
CUST_000699,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),39,80.48010280876169,3217.2683031506267,1
CUST_000700,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33,59.65217217816813,2114.2748536226773,1
CUST_000701,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),33,85.05693604316342,2768.7381598898746,1
CUST_000702,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,72,49.5982611933875,3624.9845007287677,0
CUST_000703,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,16,49.686434443060314,782.1460666025872,0
CUST_000704,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,26,77.14999599862807,1971.5178112533542,0
CUST_000705,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two years,Yes,Mailed check,41,64.26195122038901,2561.425859319741,0
CUST_000706,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),15,90.0812025261309,1457.6363599893173,0
CUST_000707,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two years,No,Electronic check,15,56.47499275786987,897.2266371134112,1
CUST_000708,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,9,100.28142941047172,891.2614340089929,1
CUST_000709,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36,44.071823251196676,1617.6823627953554,1
CUST_000710,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,27,64.51072779752606,1651.3408567736576,1
CUST_000711,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,14,52.972515346370805,736.8961723139339,0
CUST_000712,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,13,21.84751961745662,245.92181010725315,0
CUST_000713,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),1,42.51697522219908,,0
CUST_000714,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,33.460655551359984,109.10009096386085,1
CUST_000715,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),18,110.33259326396228,,0
CUST_000716,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,12,86.72849921327621,1088.110146806643,0
CUST_000717,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),38,106.32214006720935,,1
CUST_000718,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,18,71.51496049154814,1323.1170301773384,0
CUST_000719,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66,46.877957526140065,3024.97603316918,0
CUST_000720,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),5,50.17957771645644,175.18970225331637,1
CUST_000721,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,72,47.461598592940256,3411.961040696577,1
CUST_000722,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,8,54.34723181086652,461.2876575421712,0
CUST_000723,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24,54.798835718647155,1345.0788166057607,0
CUST_000724,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),16,52.900328354758635,783.5541702391406,1
CUST_000725,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),10,82.60383393560683,748.4597361204219,0
CUST_000726,Yes,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,3,47.480682145768505,119.86469135622056,1
CUST_000727,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,3,59.47852201470181,134.6150067301772,0
CUST_000728,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),29,73.63523833342971,,0
CUST_000729,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),11,43.95261908878146,432.8356928107008,0
CUST_000730,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),72,57.126240964521166,4210.304453847726,1
CUST_000731,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,9,65.17219571092257,604.6677717155238,0
CUST_000732,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),72,95.6748579965214,6881.24344962584,0
CUST_000733,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),5,52.89918889036376,207.12949552409435,0
CUST_000734,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,2,39.98883432474585,18.8,0
CUST_000735,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,8,61.99082740953374,479.88075718970686,0
CUST_000736,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),52,65.87826790023685,3396.727914808212,0
CUST_000737,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,17,61.97487963314293,966.9815217792873,0
CUST_000738,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,3,74.51236163522518,292.1187339820956,0
CUST_000739,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),5,68.10648568493266,285.2714460550355,1
CUST_000740,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),8,57.08048663003926,474.27457159239617,0
CUST_000741,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),21,81.03200117523375,1723.7822843612412,1
CUST_000742,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,9,56.85065144855589,430.7136473132017,1
CUST_000743,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),32,52.85766358154943,1672.209448780366,0
CUST_000744,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,22,53.049642021820034,1096.610469925613,0
CUST_000745,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two years,Yes,Bank transfer (automatic),49,113.46799941555304,5580.311909601131,1
CUST_000746,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,16,36.62116072329438,589.0644164495121,0
CUST_000747,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Yearly,Yes,Electronic check,9,95.76706085472577,858.03942880619,0
CUST_000748,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,72,54.6044147841833,3890.50924977616,0
